kp,sentence_text,match_score,comment_id,sentence_id,sents_in_comment,span_start,span_end,num_tokens,argument_quality
The Court took this into account when.,"As the Court has consistently held, the guarantees enshrined in Article 10 (art.",0.9989635944,1881,0,2,0,80,13,0.3488267064
The Court took this into account when.,The Court of Appeal upheld the legality of the search in the present case (see paragraph 30 above).,0.9984478951,1648,0,1,0,99,18,0.4832667112
The Court took this into account when.,"However, decisions by the administrative councils not to prosecute were always reviewed by the Supreme Administrative Court.",0.9977383614,227,0,1,0,124,17,0.4535995722
The Court took this into account when.,The Danish courts fully recognised that protection of persons whose human dignity is attacked has to be balanced against the right to freedom of expression.,0.9974275231,732,0,2,0,156,25,0.5320292115
The Court took this into account when.,"the Court considers that in this case insufficient safeguards were available to the applicant,",0.9962397814,273,0,1,0,94,14,0.5091351867
The Court took this into account when.,"5-2), she was entitled to an enforceable right to compensation in accordance with this provision.",0.9959852695,1700,4,5,163,260,16,0.5728176832
The Court took this into account when.,The Court considers that this treatment was of such a serious and cruel nature that it can only be described as torture.,0.994648397,300,0,1,0,120,22,0.511834085
The Court took this into account when.,"in this particular case, the domestic courts gave full and reasoned.",0.9928042293,1188,3,5,182,250,11,0.4072014689
The Court took this into account when.,"Constitutional Court, in its decision of 28 November 1989, declared the.",0.9923289418,1250,1,8,6,78,11,0.3079898357
The Court took this into account when.,The relevant principles have been stated by the Court as follows:,0.9919639826,462,0,1,0,65,11,0.4693237543
The Court took this into account when.,"became obsolete at the latest on 20 June 1991, when the County.",0.9909874797,1272,2,5,85,148,12,0.3712560236
The Court took this into account when.,refused by decision of the Supreme Administrative Court on 26 May 1994.,0.9908031225,1305,1,2,22,93,12,0.3690176904
The Court took this into account when.,The Act of 1993 was not yet in force when the judgments of the domestic courts in the present case were given.,0.9897813797,1003,0,1,0,110,22,0.4406437874
The Court took this into account when.,The Court recognises that the offence of blasphemy cannot by its very nature lend itself to precise legal definition.,0.9894439578,1829,0,1,0,117,20,0.4932615459
The Court took this into account when.,"in that , allegedly, insufficient reasons were given by the courts to justify his conviction.",0.9894195795,10,0,1,0,93,14,0.4906260669
The Court took this into account when.,It is evident from the facts established by the national courts,0.9881052971,683,0,1,0,63,11,0.4077113271
The Court took this into account when.,With regard to the declaration made by Austria when.,0.9867620468,1394,0,6,0,52,9,0.3151485026
The Court took this into account when.,"As to the length of the police custody of the second applicant, the Court observes that he was held in police custody for eleven days from 22 November to 3 December 1993.",0.9844665527,806,0,1,0,170,32,0.4311429262
The Court took this into account when.,"In this connection too, the Court does not find that the means employed were disproportionate to the aim pursued.",0.9830412865,1671,0,1,0,113,19,0.4915340543
The Court took this into account when.,"(see paragraph 26 above), which the Court examined in its Wynne v. the United Kingdom judgment of 18 July 1994 (Series A no.",0.9827327728,919,0,2,0,124,23,0.3636616468
The Court took this into account when.,The applicant considered that the law of blasphemy was so uncertain that it was inordinately difficult to establish in advance whether in the eyes of a jury a particular publication would constitute an offence.,0.9819896221,1820,0,1,0,210,34,0.5093648434
The Court took this into account when.,10) - as interpreted in the case-law of the European Court of Human Rights - ex officio (see paragraph 11 above).,0.981982708,1944,1,2,220,333,20,0.4574765265
The Court took this into account when.,"As the English courts have indicated (see paragraph 27 above), it is the manner in which views are advocated rather than the views themselves which the law seeks to control.",0.9811577201,1901,0,1,0,173,30,0.4743991494
The Court took this into account when.,The Court observes that not every sexual activity carried out behind closed doors necessarily falls within the scope of Article 8 (art.,0.9809938669,632,0,2,0,135,22,0.428850919
The Court took this into account when.,The Supreme Court held that the news or information value of the feature was not such as to justify the dissemination of the offensive remarks (see paragraph 18 above).,0.9807557464,715,0,1,0,168,29,0.4767467082
The Court took this into account when.,The Court is therefore satisfied that there were reasonable and sufficient grounds to believe that the applicants had been involved in an offence.,0.9803934097,793,0,1,0,146,23,0.5268457532
The Court took this into account when.,"The judges had applied the presumption automatically in their decision-making process, but the facts before them had been such as to rebut that presumption.",0.9784950614,1530,0,1,0,156,25,0.4330835938
The Court took this into account when.,The Court is satisfied that these were relevant reasons for the purposes of paragraph 2 of Article 10 (art.,0.9781720638,709,0,2,0,107,19,0.3978609741
The Court took this into account when.,"On an objective assessment of the facts, the applicant's conduct had been inappropriate and of questionable benefit to his client.",0.9772127271,1571,0,1,0,130,20,0.6155365109
The Court took this into account when.,The Commission considers that this indicates an issue falling within the scope of freedom of expression.,0.9770479202,35,0,1,0,104,16,0.5650116801
The Court took this into account when.,The Commission considers that this indicates an issue falling within the scope of freedom of expression.,0.9770479202,39,0,1,0,104,16,0.5650116801
The Court took this into account when.,"In the light of the above, the Court is not persuaded that the conduct for which the applicant was prosecuted constituted a criminal offence under Bulgarian law at the relevant time.",0.975731194,904,0,1,0,182,31,0.4392647445
The Court took this into account when.,"They carefully considered the responsibility of the applicant, and the reasons for their conclusions were relevant.",0.9752291441,732,1,2,157,272,16,0.6038413048
The Court took this into account when.,"As regards the first set of proceedings, the period to be taken into consideration began on 3 January 1990 and ended on 22 May 1999.",0.9692903757,467,0,1,0,132,25,0.4588373899
The Court took this into account when.,"Further, they point out that applicant took up residence on her land without prior planning permission.",0.9689279199,167,0,1,0,103,16,0.421120584
The Court took this into account when.,"As regards the second set of proceedings, the period to be taken into consideration began on 4 September 1990 and ended on 25 February 1999.",0.9668921232,469,0,1,0,140,25,0.4533386528
The Court took this into account when.,"The Commission finds that the applicant was deprived of his liberty ""after conviction by a competent court"" within the meaning of Article 5 para.",0.96551615,4,0,3,0,145,24,0.4802142382
The Court took this into account when.,"10) of the Convention is applicable, the Court, in applying paragraph 2 (art.",0.9652714729,736,1,3,89,166,13,0.3121372461
