,name,argument,clause_id
1550,19.txt,"It affords the defendant the right to be informed not only of the “cause” of the accusation, that is to say the acts he is alleged to have committed and on which the accusation is based, but also the legal characterisation given to those acts.",5d4ce2433e582511aa1cdbea
1551,19.txt,"That information should be detailed (see Pélissier and Sassi v. France [GC], no. 25444/94, § 51, ECHR 1999‑II).",5d4ce25b3e582511aa1cdbeb
1552,19.txt,The scope of this provision must be assessed in the light of the more general right to a fair hearing guaranteed by Article 6 § 1 of the Convention.,5d4ce26d3e582511aa1cdbec
1553,19.txt," In the present case, the Court observes that the applicant was informed of the nature and cause of the accusation against him by the Assize Court after the court had already formed the view that the applicant was guilty of the criminal offence of contempt of court (see §§ 53‑56 above).",5d4cf14d3e582511aa1cdbee
1554,19.txt,"Furthermore, the material facts which influenced the court’s decision, as expressed in the decision of the majority to impose a prison sentence on him, were not disclosed before that decision.",5d4cf1623e582511aa1cdbef
1555,19.txt,"These facts were, first, that the Assize Court interpreted the word “ravasakia” to mean “love letters” rather than “notes”; secondly, the court’s objections regarding the applicant’s tone of voice and his gestures to the court which had created “a climate of intimidation and fear within the Court”; and thirdly, the Assize Court’s view that the applicant had accused the court of restricting him and of “doing justice in secret”.",5d4cf1753e582511aa1cdbf0
1556,19.txt,The Court reiterates it findings concerning the review by the Supreme Court (§§ 43-46 above) and the failure to remedy the defects in the proceedings of the Assize Court on appeal.,5d4cf1863e582511aa1cdbf1
1557,19.txt," The applicant submitted that his case had received extensive publicity in Cyprus and abroad, something which had caused him severe stress, mental suffering and aggravation.",5d4cf2163e582511aa1cdbf4
1558,19.txt,"He maintained that the wide and adverse media coverage over a number of months had affected his own and his family’s life and reputation, as well as his professional and political career.",5d4cf2353e582511aa1cdbf5
1559,19.txt,"In the latter connection, he referred to the fact that he had withdrawn his candidacy for membership of parliament in the 2001 elections, due to the embarrassment which he felt.",5d4cf2493e582511aa1cdbf6
1560,19.txt,"The applicant argued that he had been humiliated and treated like a common criminal despite the fact that he had been a law-abiding citizen, a member of parliament and an advocate for about 40 years, with an unblemished record.",5d4cf2623e582511aa1cdbf7
1561,19.txt,He was not a convicted prisoner or guilty of such undeserving conduct as to justify a refusal of compensation under Article 41 of the Convention; he had simply been defending his client in a murder trial.,5d4cf2753e582511aa1cdbf8
1562,19.txt,He emphasised that his complaint was not that the events caused his condition but that they had contributed to its deterioration.,5d4cf2d53e582511aa1cdbf9
1563,19.txt,He pointed out that diabetics required special medical attention on a daily basis which he had not received during the five days spent in prison.,5d4cf2ee3e582511aa1cdbfa
1564,19.txt,"He claimed that, following his imprisonment, he had had to undergo treatment.",5d4cf31c3e582511aa1cdbfb
1565,19.txt,"The applicant relied on medical reports which revealed that his condition had been stable for a long period (since 1998) but, immediately after his imprisonment, he had suffered serious complications.",5d4cf3383e582511aa1cdbfc
1566,19.txt,The applicant had been found guilty of a violation of the criminal law which both the Assize Court and the Supreme Court had considered to be sufficiently serious to justify a prison sentence.,5d4cf3a93e582511aa1cdbff
1567,19.txt,"The applicant’s background and distinguished position should not entitle him to receive any more compensation than any other prisoner who had endured prison life, with its consequent deprivation of liberty, body searches, proximity to other criminals and communal sanitary facilities.",5d4cf3c03e582511aa1cdc00
1568,19.txt, The Government argued that any loss of reputation and adverse publicity allegedly suffered by the applicant had been a consequence of his own unprofessional and offensive conduct rather than his conviction and imprisonment.,5d4cf40e3e582511aa1cdc01
1569,19.txt,It was inevitable that the public’s perception of his ability as a lawyer and as a politician would be affected by the publicity surrounding his case.,5d4cf4223e582511aa1cdc02
1570,19.txt,"On an objective assessment of the facts, the applicant’s conduct had been inappropriate and of questionable benefit to his client.",5d4cf4393e582511aa1cdc03
1571,19.txt,They claimed that the medical reports he had provided did not establish any causal link.,5d4cf48e3e582511aa1cdc06
1572,19.txt,"Indeed, they pointed out that the applicant had already been suffering from retinopathy for two years before his imprisonment (since December 1998), and that it was not uncommon for diabetic retinopathy to develop over time to include macular oedema.",5d4cf49f3e582511aa1cdc07
1573,19.txt,The Court considers that the applicant must have suffered distress on account of the facts of the case.,5d4cf4e53e582511aa1cdc08
1574,19.txt,"In particular, it considers that the seriousness of the conviction and the prison sentence imposed on the applicant must have had a negative impact on his professional reputation and on his political image, particularly in a small country like Cyprus.",5d4cf4fc3e582511aa1cdc09
1575,19.txt,"However, the Court does not find that the applicant has established a causal link between the deterioration of his health and the breaches of the Convention which it has found.",5d4cf5163e582511aa1cdc0a
1576,19.txt,"Further, they emphasised that there was no dispute over the underlying facts as to what had happened.",5d4cd71e3e582511aa1cdbcb
1577,19.txt, where the facts constituting the offence were to be proved through witnesses.,5d4cd73e3e582511aa1cdbcc
1578,19.txt,"Although there is authority for the proposition that, if a violation of the principle of impartiality is found, it is not necessary to examine other complaints under Article 6 of the Convention",5d4cdf9f3e582511aa1cdbd7
1579,19.txt,"(see Findlay v. the United Kingdom, judgment of 25 February 1997, Reports of Judgments and Decisions 1997-I, § 80)",5f91ae77bf181507836f9ddc
1580,22.txt,"As has been noted in several previous judgments by the Court, the campaign of terrorism waged in Northern Ireland over the last quarter of a century has taken a terrible toll, especially in terms of human life and suffering (see paragraph 35 above).",5f9107e5bf181507836f9bd8
1581,22.txt,The Court sees no reason to depart from the general approach it has adopted in previous cases of a similar nature.,5f910848bf181507836f9bd9
1582,22.txt,"(see, inter alia, the Fox, Campbell and Hartley v. the United Kingdom judgment of 30 August 1990, Series A no. 182, p. 15, para. 28, citing the Brogan and Others v. the United Kingdom judgment of 29 November 1988, Series A no. 145-B, p. 27, para. 48).",5f91086dbf181507836f9bda
1583,22.txt,"They also pointed to a number of other facts capable of supporting, albeit indirectly, the reasonableness of the suspicion, including notably the findings made by the domestic courts in the proceedings brought by Mrs Murray, the very recent conviction of her brothers in the USA of offences connected with the purchase of weapons for the Provisional IRA, her own visits to the USA and her contacts with her brothers there (see especially paragraphs 10, 19, 24, 25, 28 and 29 above).",5f91091cbf181507836f9bdc
1584,22.txt,"Any other conclusion by the Court would, they feared, prohibit arresting authorities from effecting an arrest of a person suspected of being a terrorist based primarily on reliable but secret information and would inhibit the arresting authorities in taking effective measures to counter organised terrorism.",5f910993bf181507836f9bde
1585,22.txt,"As in the case of Fox, Campbell and Hartley, the Government’s explanation did not meet the minimum standards set by Article 5 para. 1 (c) (art. 5-1-c) for judging the reasonableness of her arrest and detention.",5f9109eebf181507836f9be0
1586,22.txt,She did not accept that the reason advanced for non-disclosure was a genuine or valid one.,5f910a37bf181507836f9be2
1587,22.txt,She in her turn pointed to circumstances said to cast doubt on the reasonableness of the suspicion.,5f910a56bf181507836f9be3
1588,22.txt,"In reply to the Government the first applicant contended that the issue which the domestic courts inquired into was not the objective reasonableness of any suspicion but the subjective state of mind of the arresting officer, Corporal D.
54.  For the Commission, the Government’s explanation in the present case was not materially distinguishable from that provided in the case of Fox, Campbell and Hartley.",5f910ab9bf181507836f9be5
